"x1";"x2";"x3";"x4";"x5";"x6";"x7";"x8";"x9";"x10";"x11";"x12";"x13";"x14";"x15";"x16";"x17";"x18";"x19";"x20";"x21";"x22";"x23";"x24";"x25";"x26";"x27";"x28";"x29";"x30";"x31";"x32";"x33";"x34";"x35";"x36";"x37";"x38";"x39";"x40";"x41";"x42";"x43";"x44";"x45";"x46";"x47";"x48";"x49";"x50";"x51";"x52";"x53";"x54";"x55";"x56";"x57";"x58";"x59";"x60";"x61";"x62";"x63";"x64";"x65";"x66";"x67";"x68";"x69";"x70";"x71";"x72";"x73";"x74";"x75";"x76";"x77";"x78";"x79";"x80";"x81";"x82";"x83";"x84";"x85";"x86";"x87";"x88";"x89";"x90";"x91";"x92";"x93";"x94";"x95";"x96";"x97";"x98";"x99";"x100";"x101";"x102";"x103";"x104";"x105";"x106";"x107";"x108";"x109";"x110";"x111";"x112";"x113";"x114";"x115";"x116";"x117";"x118";"x119";"x120";"x121";"x122";"x123";"x124";"x125";"x126";"x127";"x128";"x129";"x130";"x131";"x132";"x133";"x134";"x135";"x136";"x137";"x138";"x139";"x140";"x141";"x142";"x143";"x144";"x145";"x146";"x147";"x148";"x149";"x150";"x151";"x152";"x153";"x154";"x155";"x156";"x157";"x158";"x159";"x160";"x161";"x162";"x163";"x164";"x165";"x166";"x167";"x168";"x169";"x170";"x171";"x172";"x173";"x174";"x175";"x176";"x177";"x178";"x179";"x180";"x181";"x182";"x183";"x184";"x185";"x186";"x187";"x188";"x189";"x190";"x191";"x192";"x193";"x194";"x195";"x196";"x197";"x198";"x199";"x200";"y"
-12,93;2,41;-8,23;-0,4;2,29;-7,65;5,75;-6,1;8,6;-14,88;17,62;3,2;2,73;13,4;14,25;26,63;-0,03;0,58;-1,59;24,19;0,99;26,34;6,61;-13,5;7,24;4,77;4,03;4,29;8,71;-10,32;4,34;16,49;10,59;26,19;11,69;-21,46;-6,44;8,26;-2,41;-7,72;0,37;0,42;21,43;-2,03;1,17;-9,28;-13,03;8,01;4,73;2,87;-3,58;-9,23;10,36;3,54;-5,27;26,45;16,36;-7,99;9,55;6,22;-10,13;21,55;10,35;-8,11;-9,25;-34,06;38,19;12,97;-11,51;10,5;-11,72;31,95;-18,2;14,41;23,6;-16,57;49,48;35,96;18,09;-19,79;11,05;21,75;-0,59;-53,75;22,43;91,87;21,09;4,65;-40,01;-91,48;-7,21;-0,56;32,25;-19,83;80,35;85,78;-26,25;-53,45;5,45;-64,24;-47,84;5,16;-104,22;-22,57;49,14;46,32;-91,67;-8,22;-50,95;-12,07;-60,03;30,39;-70,74;10,65;58,95;51,65;-7,67;-25,35;-34,38;73,61;-91,1;23,55;-61,44;27,19;-76,07;-11,62;53,76;-110,12;29,97;32,94;-45,7;-18,23;47,54;-126,71;294,83;-7,44;30,41;63,76;111,68;72,98;-128,53;26,81;-22,68;-60,4;-19,8;-29,17;-173,78;79,14;313,63;-1,49;-126,52;4,45;80,2;-268,74;-178,14;18,49;-24,41;73,52;-49,56;-59,71;-68,89;105,99;-18,41;-133,31;87;-56,39;-156,46;-189,63;60,74;-65,12;52,02;-20,76;50,34;218,54;12,83;-49,63;-6,13;227,22;-17,2;7,19;388,76;-71,38;-204,12;192,07;110,86;70,5;-280,77;-2,72;698,75;-10,73;-170,59;299,34;34,7;137,01;-184,57;141,8;158,01;-487,57;220,15;50,24;64,94
-0,24;-1,93;10,83;11,52;3,92;-1,51;-9,47;-10,23;9,92;-9,72;4,56;4,6;-4,48;2,45;7,4;3,42;10,11;-5,6;-0,33;10,4;1,46;-5,7;2;9,36;-9,62;-4,29;9,48;-8,91;3,92;-3,25;-13,82;5,27;2,58;11,16;-19,11;16,58;1,12;-5,93;31,57;23,57;-7,53;2,21;1,49;-6,05;-7,25;1,66;-2,31;9,1;11,96;29,32;19,64;-6,38;7,26;-11,3;-6,07;-4,29;-3,44;1,88;16,44;-9,57;-6,74;-4,59;-16,92;1,52;-7,37;-11,02;-1,24;0,5;-4,77;13,92;34,84;-1,7;-10,22;3,41;-12,45;11,34;-28,72;7,03;-14,02;18,24;-0,34;4,28;-3,53;-20,17;19,49;-2,04;-38,27;28,67;-13,72;-23,45;-1,93;2,96;-18,52;-3,92;-11,68;-16,08;9,82;12,81;-14,24;-2,73;92,61;-21,82;-52,9;0,52;20,73;-8,15;58,59;19,27;-1,4;1,13;-7,19;27,87;-38,1;-10,3;13,51;8,35;18,41;-28,43;-18,66;-1;34,7;-9,74;-16,29;3,24;7,93;-21,75;-44,27;-32,91;-47,65;-11,42;11,29;56,23;1,17;-43,19;61,29;-19,09;7,57;-19,04;25,65;-44,49;-34,81;-1,79;9,76;26,01;-18,64;31,02;113,46;-42,25;-141,18;-15,95;-28,69;-12,43;-15,04;172,74;-45,01;-42,65;89,93;-37,94;72,64;68,45;26,96;61,82;10,45;-10,57;6,35;-7,35;75,18;-34,7;-26,32;17,65;-74,92;-53,27;16,39;-163,93;-25,39;8,68;25,27;121,26;-42,85;-3,5;106,3;-17,58;-0,96;-98,42;19,16;17,92;-68,68;-4,59;148,37;8,33;121,35;82,15;-40,71;23,1;-39,01;43,62;-40,61;-93,45;-118,57;-134,37;-2,52
2,75;7,21;0,86;9,04;-2,35;2,59;-2,8;-5,74;11,64;-4,26;11,72;-0,85;-5,98;10,25;12,19;6,05;12,46;-6;8,65;15,52;18,06;-2,83;7,95;13,34;-9,14;2,44;-5,48;-15,99;0,79;-4,71;-10,98;2,97;1,7;8,3;2,05;0,62;8,42;0,22;28,28;8,01;9,62;-4,16;-3,66;3,34;-6,17;-3,85;2,46;6,55;-13,15;37;22,36;-19,81;12,81;-7,93;-11,46;-15,34;-8,9;18,25;17,98;15,52;-12,26;1,08;-15,34;15,25;-4,13;-23,54;19,23;31,76;14,84;26,01;54,89;14,86;6,23;-4,25;-18,91;8,33;-72,62;17,26;23,49;12,97;6,82;8,82;-7,12;-58,13;42,61;-80,87;-70,93;19,47;-0,71;-46,14;-23,58;-8,28;-13,22;-13,55;-107,08;-116,95;-19,08;-0,58;-18,89;-3,47;178,55;-35,57;-49,27;-33,64;63,49;10,34;151,41;23,49;-14,47;-18,38;50,9;29,92;-61,18;-35,05;53,35;14,74;8,83;-23,08;-30,59;70,1;126,52;-12,64;-20,77;-0,78;92,53;48,68;-107,18;-87,16;-46,81;39,36;-40,74;148,29;7,12;-131,07;130,07;-2,8;11,53;-45,04;57,53;-108,75;-72,83;-32,36;14,35;4,57;-37,87;-41,67;340,63;14,96;-439,43;13,94;-40,43;14,81;-116,49;515,94;-168,09;24,44;84,81;-105,12;140,67;140,32;122,96;84,08;2,48;-42,51;33,79;4,83;251,54;-112,74;-40,75;34,79;-101,89;-69,16;22;-365,86;-44,56;-29,05;-12,82;-75,63;-18,19;-98,88;247,84;-95,14;-71,88;-276,05;72,31;75,22;-114,34;-64,11;415,28;-32,65;320,11;265,99;-86,63;-125,23;-185,19;94,1;-255,21;-222,33;1,99;-238,41;-19,23
-7,54;0,74;-2,09;-4,55;-12,26;3,95;-9,75;4,77;-3,97;-4,85;18,7;0,96;11,65;3,97;10,1;-5,46;-10,37;17,38;-15,24;34,33;3,29;19,78;29,69;-5,93;-11,2;0,38;10,41;0,84;-16,81;-29,4;-11,64;-8,93;19,8;20,95;-7,62;12,12;4,06;7,47;-3,67;17,53;6,61;39,29;2,77;10,22;27,07;14,42;-0,43;29,92;31,12;2,58;-8,41;-9,08;21,29;-7,59;-10,2;9,42;3,54;-4,82;14,88;6,18;-27,19;-14,95;7,88;-17,46;-3,75;10,37;41,1;12,5;-3,99;58,88;-19,38;27,65;-2,36;13,64;14,06;-30,3;11,25;29,54;3,72;0,52;23,26;-4,28;-22,61;-63,91;39,68;39,3;18,43;-6,32;-47,78;-63,05;9,4;-20,3;-13,72;48,07;23,47;29,64;45,16;-31,07;2,79;-19,6;-28,97;-2,59;-166,32;4,28;36,85;-20,26;-36,19;34,5;-30,24;-21,95;-30;66,43;-150,07;-70,95;19,9;8,1;109,65;-49,16;-19,39;95,85;-30,39;29,4;-3,19;2,41;-19,43;-7,96;15,56;-37,88;28,46;-25,78;-3,36;6,31;-134,55;-99,12;86,91;-16,54;64,16;105,33;107,67;6,34;-78,98;146,52;-9,44;1,06;2,94;0,92;-97,53;20,81;156,01;-67,28;-63,47;18,1;76,93;-129,85;5,95;97,8;4,35;-156,48;-43,88;-29,14;-28,81;287,89;-12,17;-69,96;-6,39;-74,96;-73,19;-130,26;21,52;77,62;88,39;-16,27;44,92;81,55;15,45;44,94;-182,87;101,42;44,6;-81,72;261,34;-59,64;-13,72;113,8;211,72;46,41;-203,14;161,86;197,37;-28,21;-78,98;149,68;-54,83;41,48;-39,76;163,9;55,31;-193,65;360,86;2,14;84,28
5,45;2,26;3,84;11,6;-5,72;0,91;-4,13;-15,83;18,55;-9,76;22,22;-2,13;-14,73;0,24;14,49;27,01;2,87;-5,4;5,14;11,85;9,28;8;1,87;-3,57;-8,83;-8,12;16,28;-18,38;-8,09;-3,09;-4,96;27,18;8,66;33,61;-3,08;0,65;-1,32;-2,93;20,01;-8,25;13,03;-11,15;6,11;-7,37;5,62;-5,19;-5,32;10,06;-0,36;34,12;6,25;-6,49;32,9;-2,41;3,31;27,7;23,24;6,32;18,32;-7,91;-18,4;13,18;-21,21;-18,99;1,5;-35,11;30,12;16,03;1,54;11,36;33,04;9,39;-12,35;-10,71;-3,66;18,39;24,37;10,79;28,91;30,14;12,79;38,97;8,46;-29,9;-13,75;30,34;-75,21;38,42;-38,73;-53,32;-16,51;2,69;-31,71;-29,35;-27,76;-62,08;-0,54;-62,08;-45,12;-31,34;114,68;-40,43;-56,47;-39,73;23,48;-8,95;81,48;-18,21;-29,77;-76,15;26,48;24,61;-41,95;4,76;43,99;45,37;21,15;-29,17;-19,32;60,12;30,32;-29,95;-54,52;32,2;-7,71;51,6;-14,61;-153,08;-73,34;-20,77;-42,25;132,65;29,65;-78,26;226,53;16,78;18,36;26,46;64,28;72,31;-78;-32,71;4,23;41,42;-151,5;0,35;361,36;34,57;-164,73;7,83;-112,25;-28,26;-188,09;246,99;-148,67;71,74;77,83;-82,59;149,16;109,22;67,52;72,12;-24,78;-79,3;86,95;-35,78;107,41;-167,43;-49,1;84,33;-10,1;-87,36;32,88;-48,96;3,53;-26,53;113,91;124,36;35,86;33,48;288,05;-8,57;-133,44;-242,6;5,1;-45,75;-159,91;-81,65;530,8;-15,41;201,33;168,41;-72,64;34,67;-103,19;113,29;-154,74;-351,04;1,74;-159,96;31,12
9,92;6,17;-7,2;7,18;-0,41;-1,95;-6,41;-4,05;13,18;1,88;27,85;0,65;-3,18;-6,32;13,69;22,36;-9,62;12,6;-7,46;22,73;14,3;21,28;10,24;-7,89;-1,68;-5,71;8,59;-15,66;-3,98;-30,03;-10,89;17,14;1,25;24,69;-7,13;14,42;8,01;9,08;10,7;18,61;-1,83;4,84;1,49;-0,96;13,99;22,77;-3,15;19,39;24,2;28,22;18,77;-19,1;12,79;-16,21;-7,35;8,08;-0,11;4,33;-6,75;3,47;5,1;-19,48;-11,45;-11,18;-11,39;-27;-1,43;-3,68;6,8;24,54;26,56;6,2;-4,3;4,93;-0,77;-21,51;2,15;0,83;-22,65;6,57;24,03;18,77;1,17;-28,01;21,84;3,1;-45,61;15,35;-37,37;-64,32;1,11;-1,29;-11,05;-4,45;-32,11;-51,18;47,86;-12,85;-48,05;-45,49;82,41;-0,7;-115,15;29,75;70,13;-8,44;52,94;2,95;-14,83;-25,36;-9,51;40;-112,95;-18,66;78,02;39,3;67,03;-56,77;-47,38;25,14;17,79;32,56;-63,88;-6,64;11,15;55,71;-20,23;-153,71;-27,56;-66,78;31,21;141,27;-21,14;-107,51;251,82;1,22;27,88;78,82;93,14;17,27;-100,22;-45,49;-14,89;59,45;-78,97;51,27;222,15;4,12;-97,93;-69,12;-93,4;8,13;-101,52;193,97;-140,28;56,49;-25,89;-50,6;63,57;82,81;70,71;119,35;7,57;-62,31;68,87;-17,06;71,38;-140,43;52,9;97,69;82,49;-51,05;24,88;-76,64;-9,04;-29,56;83,26;97,25;25,06;-33,74;305,39;40,92;-127,48;-126,42;43,16;-4,06;-187,97;-16,08;536,68;5,65;143,16;242,79;-25,78;-13,69;-127,7;124,22;-104,65;-385,14;227,52;-157,71;69,48
0,97;2,09;-7,82;16,64;-8,93;-2,77;-2,96;-9,58;5,54;-11,05;21,64;16,62;-0,6;7,42;19,56;6,55;2,97;10,7;1,62;25,06;0,8;13,79;16,34;-6,78;-6,61;2,84;16,36;-5,14;-1,48;-17,82;-2,22;14,65;8,17;26,93;19,77;-32,3;-2,51;6,25;12,24;-4,06;21,11;8,14;9,34;3,84;30,05;3,34;6,16;15,74;13,06;24,13;27,01;-23,5;-0,21;4,74;1,03;7,11;25,04;-0,85;5,68;-2,23;21,28;19,54;-16,77;4,01;-18,85;-26,29;20,88;19,91;15,82;34,44;35,92;44,18;18,66;-1,73;-1,91;-37,79;-0,63;14,81;12,11;-53,86;21,34;11,66;-15,59;-47,87;17,01;29,02;-43,76;22,06;-31,7;-60,54;-16,65;-27,76;37,66;9,26;-26,31;-46,43;-19,44;-33,7;-33,05;-21,29;87,45;1,93;-103,84;1,42;37,57;40,85;55,41;-13,04;-20,68;-70,97;16,49;30,43;-88,2;43,14;54,84;13,88;37,53;-47,86;-30,44;54,48;34,47;-13,46;-24,98;-10,61;-6,34;-1,24;3,57;-90,9;-60,82;58,43;43,18;84,91;-39,4;-94,09;145,29;-24,01;28,33;88,48;89,08;43,87;-83,25;56,03;-36,26;11,26;-89,52;-39,08;237,74;63,85;-140,37;14,36;-85,07;12,9;-102,01;182,25;-76,35;31,63;-28,58;32,37;106,19;102,6;46,92;170,85;11;-66,24;39,19;-70,74;81,25;-148,53;60,1;46,19;72,24;-77,9;49,16;-50,26;-8,79;7,84;-45,75;72,87;42,67;67,24;275,7;22,5;-61,18;-172,71;100,54;88,52;-168,42;19,15;355,72;19,93;145,1;174,07;54,46;33,26;-91,34;130,88;-127,01;-253,99;238,18;-149,39;107,89
-0,55;2,09;4,13;1,97;-5,85;-4,88;2,25;-3,23;10,97;0,8;18,19;11,14;1,13;-0,27;-2,93;19,76;13,62;-6,96;6,27;14,75;-3,12;-1,46;0,24;-3,97;1,39;-5,94;10,68;4,36;-0,09;-17,44;-22,26;26,73;20,65;-1,03;1,9;-2,8;-5,35;1,54;-6,54;-0,97;8,9;13,69;4,64;-0,5;-6,76;-17,06;-31,27;2,83;2,06;3,28;6,66;-3,53;26,21;0,48;-1,11;3,47;19,03;-13,06;21,97;-4,65;-18,31;38,15;-0,58;-0,51;-10,26;-4,36;6,85;-44,09;2,11;25,72;-2,18;8,35;-12,47;-4,87;-5,56;0,96;25,68;20,32;20,96;8,37;-2,39;-3,15;13,05;5,27;24,6;32,02;1,66;13,14;-63,93;-40,87;20,44;5,05;-4;-2,3;32,88;7,09;-19,53;-35,64;29,6;-58,72;2,17;-29,16;-98,24;-32,34;-2,32;12,74;-4,81;-14,54;-20,24;-42,68;7,28;52,94;-80,6;31,42;22,42;50,77;-16,19;-10,81;1,13;17,8;-12,87;-29,69;-60,79;16,37;-20,49;-17,42;20,24;-61,18;-20,8;5,47;-13,45;-19,58;108,34;-128,79;167,1;-9,56;28,92;6,9;81,04;49,87;-134,1;-35,92;13,45;2,78;-45,79;6,2;19,78;32,12;31,22;29,46;-46,04;-21,4;-8,13;-51,53;-94,47;0,25;57,13;30,08;42,86;0,78;-21,03;17,22;-2,84;-100,77;37,9;-37,05;-11,78;5,33;1,28;14,01;-14,45;24,33;40,71;146,55;27,83;122,22;-68,26;38,77;-1,57;105,28;181,01;20,16;-70,4;-30,01;36,89;33,5;-95,02;36,48;238,45;-22,06;-8,18;115,16;-16,3;55,09;-49,17;90,86;24,45;-178,99;-134,18;29,26;31,43
-3,48;1,95;-4,83;9,96;-14,4;5,26;5,7;-0,41;6,16;-11,33;1,42;-10,77;6,74;-5,01;14,4;-13,73;6,26;0,44;-8,2;20,11;8,63;28,49;18,88;-0,76;-15,87;-15,21;2,72;1,73;3,43;-4,1;-18,68;-7,5;5,8;-2,07;-15,29;13,26;-0,22;-3,3;18,52;15,73;-15,15;17,59;7,71;8,79;-3,62;5,94;6,25;15,18;7,33;16,73;32,24;-33,29;37,07;-20,7;-25,74;-9,21;-8,83;3,57;21,08;18,55;-48,73;12,23;-1,32;19,94;-16,61;2,36;26,76;25,46;-2,43;30,99;40,38;-8,44;-27,52;15,33;6,39;-5,69;-52,11;19,82;23,41;63,31;1,64;-0,19;-20,31;-42,92;23;-11,19;-13,7;0,19;-1,21;-9;-20,5;13,96;-22,84;26,62;-21,53;2,29;15,38;-18,56;-17,22;43,13;80,73;-37,35;-38,59;-11,85;18,71;16,68;20,65;9,39;-4,47;-14,08;-58,04;27,27;-53,6;-57,28;4,02;-27,72;16,45;-20,78;-11,16;93,6;4,17;25,08;35,87;24,24;25,74;32,68;-61,45;-0,82;36,69;-33,3;-78,05;79,99;-73,26;-54,2;-61,45;-20,57;32,73;7,69;4,11;-82,12;-9,69;38,31;5,88;1,62;21,58;10,37;-43,17;47,84;-21,07;-45,11;7,76;7,14;45,53;111,62;-26,14;101,69;46,81;-45,54;-20,17;4,95;52,92;142,39;-48,97;25,66;-53,12;7,46;20,61;-27,75;22,9;39,44;-70,68;-59,52;0,58;-147,33;-57,4;38,63;-118,98;90,13;-60,13;-181,83;47,85;-61,2;81,64;91,47;104,86;36,88;-0,95;48,46;-70,77;-88,28;3,25;91,17;-134,39;-65,78;-46,21;57,03;-27,76;56,61;195,18;-133,94;0,87
4,66;-6,23;2,03;21,26;-4,5;-12,99;-7,8;-3,26;4,54;-3,32;15,81;1,87;-9,31;3,09;15;6,6;0,58;-9,5;-8,34;16,43;6,56;11,31;16,47;-12,66;0,28;-13,32;1,45;-11,53;0,91;0,5;-5,9;7,12;5,88;21,51;-1,16;23,81;4,11;7,17;0,26;2,69;19,18;14,36;-1,3;-8,86;30,32;-11,83;-11,78;13,56;26,59;21,8;11,87;-3,05;44,14;3,15;1,97;8,48;20,68;9,01;35,81;-4,59;-44,59;43,44;-12,04;-28,29;-12,65;-22,43;19,55;27,28;2,05;32,96;16,04;-4,78;-8,25;-11,16;-5,13;-5,18;45,18;45,98;42,9;16,1;4,37;3,74;-17,76;-71,01;27,14;53,82;-25,65;18,35;-15,28;-65,17;-17,34;9,22;23,28;-3,66;10,23;-21,09;-1,17;-69,03;-9,16;-3,35;40,43;-19,04;-106,51;-26,87;62,94;22,96;31,1;-8,24;-39,47;-55,29;8,92;46,96;-77,8;20,36;20,04;3,64;19,05;-26,24;-16,55;63,25;-19,39;39,19;-13,71;64,78;-29,05;16,32;34,3;-82,7;-55,27;-8,59;-65,29;68,86;-51,09;-92,92;143,42;7,44;71,16;107,01;57,79;68,9;-52,67;75,83;-14,55;-32,69;-128,34;21,29;184,91;67,59;-0,44;8,67;-81,81;-30,74;-84,91;68,16;-92,64;67,73;12,67;5,83;54,93;55,31;12,23;199,96;-23,51;-75,23;40,62;-10,41;19,88;-177,46;9,96;-46,98;131,13;-22,32;40,39;71,37;29,6;-73,21;-43,14;131,81;24,34;109,17;322,29;24,55;-89,29;-123,1;89;-93,08;-207,12;-17,3;481,56;-29,12;74,53;254,88;66,44;20,88;-148,66;169,91;-41,66;-315,07;152,63;-75,7;98,4
-5,32;-5,44;-4,04;-0,34;-7,69;-6,54;-7,08;-3,26;-4,5;-18,77;15,45;10,44;-2,97;2,11;16,97;8,73;-0,24;13,82;6,15;24,72;-7,24;5,15;18,4;-1,13;-3,72;5,94;7,73;0,32;-2,71;-15,93;-14,98;8,84;9,46;18,95;-0,27;-23,64;-10,48;0,68;11,64;16,35;-6,59;10,3;12,14;2,18;9,61;22,04;2,46;4,55;-3,05;7,48;-3,23;-10,89;-5,31;-14,74;6,32;10,45;6,09;-4,45;-8,73;-4,1;38,33;-36,66;-0,58;26,67;-20,44;-19,62;2,21;7,95;-9,31;26,41;17,1;14,2;7,36;-3,33;-0,25;-31,15;-10,43;24,17;-32,83;1;16,36;5,82;-13,3;-45,01;27,81;19,85;-26,74;21,42;-25,7;-62,26;-3,37;-14,34;-15,69;13,1;7,68;1,61;36,14;30,93;0,38;-23,46;45,73;-30,8;-99,97;23,1;41,7;-19,48;-19,11;11,85;-31,16;-40,67;-26,45;40,52;-71,33;-22,5;20,82;13,02;56,16;-7,59;-16,93;43,96;-4,82;-40,27;-20,12;-60,9;-12,75;-5,44;-11,31;-48,79;-1,74;1,59;74,98;15,66;-23,47;-85,28;125,02;4,29;-33,18;-40,9;71,37;26,34;-78,05;85,8;-3,45;102,73;-1,91;-20,66;11,26;-21,27;16,02;-31,58;-61,47;47;-2,77;19,37;-63,3;38,13;15,82;-106,28;23,06;25,87;4,95;138,34;24,54;-68,37;31,83;-43,04;-12,71;-130,35;-46,51;194,69;-81,57;-48,67;40,47;-52,71;-28,27;-0,4;-107,8;103,58;36,88;-106,41;216,79;-36,48;-73,33;20,15;119,07;119,62;-166,42;43,53;298,36;43,77;9,98;166,16;-115,38;70,45;-84,43;131,2;5,17;-229,63;77,51;-61,72;18,76
2,33;-5,38;1,42;12,93;-2,76;0,68;3,58;-6,93;1,2;-5,87;13,13;16,78;3,86;4,02;6,09;-3,05;27,89;0,11;8,94;29,75;4,05;10,4;15,1;-2,28;-7,87;2,21;18,27;-2,21;1,58;-27,42;-24;1,61;16,79;1,14;-1,32;-21,04;-4,93;-12,25;21,36;17,57;2,86;40,43;12,57;-6,25;-16;3,94;-5,63;4,85;-12,78;26,27;13,47;-6,83;-9,24;-21,53;-9,12;9,4;14,92;-22,11;15,28;8,77;10,72;-9,88;-12,09;40,98;-20,31;1,05;-4,61;-2,92;-11,45;45,87;25,88;32,78;24,94;-14,46;-7,64;-1,93;30,64;33,53;-1,75;-25,81;-10,76;-14,66;-19,38;-13,76;26,74;48,54;-40,16;29,08;-49,72;-41,33;6,4;-22,39;2,12;32,77;37,62;19,42;-33,33;68,5;22,92;-18,52;86,83;-41,84;-95,41;-4,57;-4,67;8,94;11,48;38,45;-12,26;4,68;-59,13;44,59;-110,54;-17,36;16,22;-2,81;-22,26;-23,66;-15,29;53,35;-48,23;-34,66;-4,51;-45,76;-40,06;37,47;-28,22;16,41;-4,27;76,49;30,59;43,42;7,87;-111,6;30,42;23,61;-1,89;-92,39;69,33;59,07;-77,88;91,09;25,92;32,47;-110,1;-50,76;46,87;4,23;62,53;20,17;-37,24;47,99;-45,59;17,75;-9,35;-49,43;81,05;-29,65;62,88;0,89;19,69;130,34;32,19;-50,63;-36,34;-86,51;1,16;3,73;0,56;45,69;-172,7;-9,41;53,46;150,25;-1,65;128,65;-218,61;156,01;-67,92;-76,43;142,65;-58,61;25,91;18,57;190,53;202,57;-110,53;169,34;-0,16;-24,24;-7,29;106,35;-91,94;18,21;-28,08;75,5;25,86;-31,44;-133,37;-36,64;46,58
-6,7;-8,26;1,34;0,43;6,31;-7,62;2,07;1,07;1,96;-11,22;17,76;10,68;-0,12;-8,85;11,32;4,31;8,65;-14,31;0,69;17,45;20,34;14,36;23,97;10,49;0,06;-2,05;3,46;-0,63;-2,29;-11,77;-13,95;0,81;12,29;26,69;1,94;12,86;3,85;-3,78;28,16;4,53;4,75;8,05;-14,65;8,11;3,07;1,21;3,94;9,33;-2,27;25,23;26,18;-19,51;24,32;-13,86;-32,93;-39,97;-31,65;22,33;22;11,03;-18,36;35,29;-1,54;-20,05;-2,56;-25,92;-18,14;27,56;6,97;23,86;59,01;-21,27;-8,7;24,63;4,03;24,18;-104,46;26,52;-2,31;3,75;3,04;19,04;-13,02;-57,8;-1,66;-68,92;-8,69;-8,07;-13,42;-56,43;-2,03;7,58;-18,02;17,59;-76,13;-20,81;-0,08;-16,08;-53,43;0,44;88,19;-26,37;-133,04;-14,15;75,52;-0,71;79,37;-21,36;-27,68;-29,15;-24,23;42,94;-79,91;41,32;4,91;-6,34;-32,95;-24,74;-41,3;-28,78;68,81;-15,73;-17,83;10,55;66,72;2,27;-75,09;-73,9;18,76;-30,42;-5,6;46,6;-119,05;-31,43;144,34;-21,01;22,02;-2,77;48,82;-188,3;-35,48;104,74;4,33;29,73;73,53;44,97;-17,97;7,51;-188,4;17,34;-91,04;-39,96;99,97;255,11;-30,34;-13,37;68,03;49,46;-22,35;30;54,46;205,19;-20,62;-22,31;34,29;26,3;87,4;-177,55;39,47;-26,95;25,61;-75,7;15,75;-406,58;-76,41;-91,18;8,28;12,53;-3,44;83,12;247,33;104,04;-74,68;17,85;82,11;-101,59;-195,38;37,46;362,57;-62,74;81,81;182,89;0,75;-166,77;-74,49;151,74;-97,33;-305,91;-149,11;-171,25;-39,33
-3,74;4,13;-6,51;4,86;1,5;7,09;-12,83;-0,93;-4,38;-5,31;22,9;6,52;-0,07;2,89;23,56;0,53;-3,38;6,2;-4,58;37,82;12,53;34,51;19,43;-20,46;-9,63;-0,36;6,61;3,86;-15,06;-36,31;-4,39;-16,36;23,27;11,34;0,28;2,83;7,17;9,64;4,08;2,59;8,43;32,6;11,59;13,87;27,78;0,29;-9,66;20,4;20,88;16,5;18,55;-41,27;2,49;10,99;-27,77;-24,1;-13,22;-12,52;19,85;34,39;-14,34;6,56;12,57;-10,68;0,04;-10,7;28,69;4,77;-4,83;40,59;47,97;22,44;-1,4;13,54;-3,65;-19,99;-67,7;36,98;15,64;-0,95;22,09;5,09;-10,46;-59,4;38,79;-44,55;-16,24;-16,39;-63,63;-92,45;1,62;-4,25;11,73;27,99;-45,63;-27,68;-1,03;-53,12;53,17;-59,12;76,18;15,84;-142,17;-16,79;25,11;17,09;6,26;-4,31;-60,07;-33,97;-53,52;47,48;-132,28;-11,75;31,23;41,62;61,49;-16,41;-0,02;31,32;21,49;7,34;-21,17;14,63;49,45;50,21;-55,08;-55,16;73,81;31,22;-3,35;51,13;-27,13;-148,55;180,28;12,01;51,69;96,57;123;-85,63;-114,98;138,07;-24,35;-33,6;52,78;-16,58;-68,91;27,36;-85,05;-0,52;-70,74;11,16;58,74;178,44;-77,83;27,49;21,89;-46,99;-22,04;8;60,13;216,96;-16,48;-139,79;40,69;-147,07;43,15;-161,33;15,73;-4;60,82;-18,05;72,41;-207,86;-66,62;57,64;-220,39;12,07;22,91;20,55;355,69;-17,48;-111,46;75,06;242,14;36,9;-256,85;98,26;363,39;-41,4;18,37;173,28;19,66;-115,67;-88,42;159,56;-63,21;-293,98;166,93;-132,58;28,51
